Sep 14 22:16:47.964005 devstack-92-210 systemd[1]: Started devstack@neutron-rpc-server.service - Devstack devstack@neutron-rpc-server.service.
Sep 14 22:16:48.194184 devstack-92-210 neutron-rpc-server[1958290]: /opt/stack/data/venv/lib/python3.12/site-packages/futurist/_utils.py:34: EventletDeprecationWarning:
Sep 14 22:16:48.194184 devstack-92-210 neutron-rpc-server[1958290]: Eventlet is deprecated. It is currently being maintained in bugfix mode, and
Sep 14 22:16:48.194184 devstack-92-210 neutron-rpc-server[1958290]: we strongly recommend against using it for new projects.
Sep 14 22:16:48.194184 devstack-92-210 neutron-rpc-server[1958290]: If you are already using Eventlet, we recommend migrating to a different
Sep 14 22:16:48.194184 devstack-92-210 neutron-rpc-server[1958290]: framework.  For more detail see
Sep 14 22:16:48.194184 devstack-92-210 neutron-rpc-server[1958290]: https://eventlet.readthedocs.io/en/latest/asyncio/migration.html
Sep 14 22:16:48.194184 devstack-92-210 neutron-rpc-server[1958290]:   import eventlet as _eventlet  # noqa
Sep 14 22:27:04.717133 devstack-92-210 neutron-rpc-server[1959673]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:27:04.717133 devstack-92-210 neutron-rpc-server[1959673]:   self.session.flush()
Sep 14 22:27:04.718435 devstack-92-210 neutron-rpc-server[1959673]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:27:04.718435 devstack-92-210 neutron-rpc-server[1959673]:   self.session.flush()
Sep 14 22:27:04.720819 devstack-92-210 neutron-rpc-server[1959673]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:27:04.720819 devstack-92-210 neutron-rpc-server[1959673]:   self.session.flush()
Sep 14 22:27:04.721959 devstack-92-210 neutron-rpc-server[1959673]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:27:04.721959 devstack-92-210 neutron-rpc-server[1959673]:   self.session.flush()
Sep 14 22:27:37.396104 devstack-92-210 neutron-rpc-server[1959382]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:27:37.396104 devstack-92-210 neutron-rpc-server[1959382]:   self.session.flush()
Sep 14 22:27:37.397481 devstack-92-210 neutron-rpc-server[1959382]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:27:37.397481 devstack-92-210 neutron-rpc-server[1959382]:   self.session.flush()
Sep 14 22:27:37.398522 devstack-92-210 neutron-rpc-server[1959382]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:27:37.398522 devstack-92-210 neutron-rpc-server[1959382]:   self.session.flush()
Sep 14 22:27:37.399915 devstack-92-210 neutron-rpc-server[1959382]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:27:37.399915 devstack-92-210 neutron-rpc-server[1959382]:   self.session.flush()
Sep 14 22:31:57.315888 devstack-92-210 neutron-rpc-server[1959809]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:31:57.315888 devstack-92-210 neutron-rpc-server[1959809]:   self.session.flush()
Sep 14 22:31:57.317085 devstack-92-210 neutron-rpc-server[1959809]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:31:57.317085 devstack-92-210 neutron-rpc-server[1959809]:   self.session.flush()
Sep 14 22:31:57.318864 devstack-92-210 neutron-rpc-server[1959809]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:31:57.318864 devstack-92-210 neutron-rpc-server[1959809]:   self.session.flush()
Sep 14 22:31:57.319452 devstack-92-210 neutron-rpc-server[1959809]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ports' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:31:57.319452 devstack-92-210 neutron-rpc-server[1959809]:   self.session.flush()
Sep 14 22:36:32.868582 devstack-92-210 neutron-rpc-server[1959235]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'portsecuritybindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:36:32.868582 devstack-92-210 neutron-rpc-server[1959235]:   self.session.flush()
Sep 14 22:36:32.869274 devstack-92-210 neutron-rpc-server[1959235]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_bindings' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:36:32.869274 devstack-92-210 neutron-rpc-server[1959235]:   self.session.flush()
Sep 14 22:36:32.869852 devstack-92-210 neutron-rpc-server[1959235]: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_db/sqlalchemy/enginefacade.py:852: SAWarning: DELETE statement on table 'ml2_port_binding_levels' expected to delete 1 row(s); 0 were matched.  Please set confirm_deleted_rows=False within the mapper configuration to prevent this warning.
Sep 14 22:36:32.869852 devstack-92-210 neutron-rpc-server[1959235]:   self.session.flush()
